duration,weighted_average_vote,weighted_non_us_voters_rating,weighted_us_voters_rating
137,5.8,5.718099918099918,5.8968992248062015
90,5.3,5.609337860780985,5.85810205908684
106,3.8,5.6571992110453655,5.895104895104896
220,7.3,5.906271777003484,5.967335243553009
210,7.8,5.889171974522293,5.9606969990319465
144,5.3,5.683877159309022,5.884158415841584
140,4.9,5.66793893129771,5.898406374501993
89,4.8,5.489265982636148,5.8642525533890435
108,3.6,5.37594501718213,5.892246520874752
123,6.5,5.82879177377892,5.902439024390244
109,6.6,5.764546304957905,5.912487611496532
111,5.3,5.705940594059405,5.884577114427861
80,6.6,5.709486166007905,5.9460348162475825
120,6.4,5.867588932806324,5.869971126082772
81,5.4,5.678571428571429,5.900398406374502
81,6.8,5.7619926199261995,5.898406374501993
98,3.3,5.288554720133668,5.679566003616637
120,7.4,5.787712665406428,5.9325123152709365
80,7.1,5.765384615384615,5.92854387656702
70,3.2,5.6211295034079845,5.883431952662723
99,6.6,6.452437574316289,6.465099248410098
135,7.8,6.116448885472713,6.044066237350506
111,6.6,5.823753169907016,5.884225900681597
78,6.6,5.781867145421904,5.894559841740851
93,3.1,5.480952380952381,5.674178403755868
150,5.0,5.452445447705042,5.8317929759704255
98,6.4,5.832736572890025,5.905636540330419
104,5.5,5.509508414947229,5.553879310344828
95,6.9,6.197260273972603,5.952542372881355
115,4.7,5.627077497665733,5.895104895104896
110,6.8,6.37046004842615,6.14812030075188
98,5.7,5.6928505106778085,5.886854917234664
197,5.8,5.659453032104637,5.893457943925234
90,4.9,5.618446601941748,5.8949667616334285
100,6.3,5.750045829514207,5.895104895104896
141,5.9,5.67473841554559,5.879589934762349
93,6.4,5.757798165137615,5.908429118773946
114,5.7,5.700000000000001,5.906763285024155
103,4.4,5.480973129992738,5.8241054613935965
83,5.5,5.388400488400489,6.073417721518988
94,5.3,5.311557340473003,5.657069408740361
82,4.8,5.200525394045534,5.662656972901521
130,6.6,5.77536231884058,5.904305283757338
92,5.3,5.24910536779324,5.654194204372141
90,4.9,5.65,5.852272727272728
115,6.4,5.712670565302144,5.944724104549855
93,1.7,5.383241252302026,5.74985563041386
77,3.9,5.1277428371767995,5.417910447761195
103,6.4,5.834883720930233,5.9109452736318415
95,4.4,5.427495908346972,5.841425818882467
85,5.0,5.661538461538462,5.879506641366224
60,2.6,5.516022620169651,5.813746369796709
97,6.8,5.80514705882353,5.886854917234664
95,6.5,5.714634146341463,5.89452736318408
119,5.7,5.700000000000001,5.694276094276095
125,9.2,5.883469573115349,6.572212978369384
102,4.6,5.549275362318841,5.876808721506443
95,7.6,6.614417744916821,6.1300411522633755
133,5.4,5.635919790758501,5.879150579150579
102,3.8,5.111432604093155,5.880952380952381
132,7.1,6.822743386964821,6.7786720321931595
90,4.4,5.525919439579685,5.726516464471404
101,4.7,5.213839285714286,5.756521739130435
96,6.7,6.003578528827038,5.974441465594281
105,6.3,5.78849104859335,5.9236611489776045
110,6.6,5.982200647249191,5.964763603925068
95,6.3,5.927329192546583,5.906716417910448
104,5.8,5.744115354637568,5.9
107,6.2,5.735036496350365,5.894985250737463
113,7.1,6.004538341158059,5.911045364891519
90,6.4,5.754243542435425,5.892927308447938
130,6.6,5.886378737541528,5.91747572815534
101,5.7,5.7,5.890547263681593
128,7.0,6.188549193996665,6.05982905982906
105,4.8,5.658536585365853,5.872938894277401
154,7.2,6.1385447985568256,6.107563025210084
139,3.8,5.669147894221352,5.88102766798419
87,5.7,5.675229357798165,5.906951340615691
133,7.4,6.837272426348891,6.016029143897996
94,5.5,5.6042016806722685,5.9
123,7.2,6.691717701953922,5.976018099547511
111,6.3,6.146008708272859,5.626856240126383
84,7.7,5.8215413184772515,5.9590733590733596
92,4.9,5.246470333477696,5.582682512733447
84,5.1,5.23504388926401,5.684842883548983
141,7.9,5.727237354085603,5.9095427435387675
92,7.2,5.804672897196261,5.9023904382470125
107,6.0,5.762825788751715,5.908454810495628
108,6.2,5.767099567099567,5.895228628230617
100,6.0,5.8358974358974365,6.040425531914893
96,5.3,5.655555555555555,5.893532338308458
114,6.2,5.725166191832858,5.909811694747275
118,5.7,5.706367041198502,5.913152804642166
113,6.8,6.133333333333333,5.895886385896181
111,7.0,6.2944852941176475,6.09632525410477
96,7.0,6.12027290448343,5.974047186932849
123,8.6,6.303726708074534,6.048165569143933
87,4.2,5.563860933211345,5.742335766423357
116,5.9,5.810514541387025,5.893423597678917
121,5.4,5.500200200200201,5.8763285024154595
96,4.8,5.496677740863787,5.780572419774502
122,6.9,5.854838709677419,5.939385206532181
91,4.1,5.566965888689408,5.5634146341463415
94,6.7,6.094306480920654,5.905447470817121
69,8.9,5.87954329210276,5.895104895104896
100,5.5,5.648148148148148,5.873484848484849
157,4.8,5.48638195004029,5.855429650613787
77,6.5,6.138579499596449,6.242857142857143
83,5.9,5.7,5.9
99,6.4,5.8238095238095235,5.896735905044511
103,5.6,5.672463768115941,5.891754554170663
134,6.2,5.926633478531425,5.926238053866204
111,6.3,5.783680266444629,5.946704331450094
88,4.9,5.32266500622665,5.51993067590988
97,4.7,5.459232613908873,5.726978998384491
91,2.1,4.9494108405341715,5.62409972299169
86,5.8,5.8309963099630995,5.89478672985782
88,5.6,5.660128102481986,5.8888125613346425
88,2.4,5.438661710037175,5.762955854126679
110,6.0,5.75575221238938,5.928315412186381
90,5.1,5.526439232409382,5.847388781431335
127,4.4,5.620912547528517,5.911881188118811
88,7.2,5.876081200353045,5.9010989010989015
95,5.6,5.6902527075812275,5.855818540433926
119,6.8,6.379589875040052,5.915824915824917
117,7.3,5.805766062602966,6.770189701897019
136,5.3,5.478034682080925,5.88495575221239
85,5.5,5.669686411149826,5.867091087169443
73,5.6,5.6743679163034,5.891006842619746
77,5.4,5.678551532033426,5.876365441906653
92,4.8,5.58302055406613,5.8991008991009
94,5.7,5.669686411149826,5.926144756277696
118,5.5,5.679850746268657,5.896207584830339
148,7.1,6.979946936508916,7.148600347936107
101,7.1,5.828884826325411,5.898412698412699
95,5.6,5.6635071090047395,5.9
83,3.6,5.548417132216015,5.844660194174757
115,6.4,5.767847882454624,5.924054316197867
101,2.5,5.486997193638915,5.8786069651741295
90,4.5,5.542236024844721,5.896103896103897
96,5.7,5.688339222614841,5.893829578844271
103,5.3,5.662962962962963,5.862745098039215
92,4.5,5.430232558139536,5.860752169720348
92,5.9,5.7681608437706,6.032558139534884
93,4.9,5.657276995305164,5.844249512670565
101,6.9,5.792810457516341,5.901197604790418
105,6.7,6.5177556428767245,6.611241610738255
90,3.6,5.21038961038961,5.879207920792079
74,2.3,5.269432314410481,5.430303030303031
111,6.4,6.063318777292578,5.854716981132076
87,5.7,5.6849002849002845,5.890252707581228
159,8.6,6.06637856525497,5.994736842105263
96,5.3,5.388888888888888,5.648717948717949
157,6.9,5.691074681238615,5.965432098765432
121,5.8,5.675815738963532,5.889970501474926
125,5.7,5.67421875,5.892885375494072
125,4.4,5.430994152046784,5.771309192200557
136,6.6,5.738374291115313,5.928416912487709
88,5.2,5.624675324675325,5.888450148075025
104,5.2,5.607111882046835,5.870712909441234
70,7.1,5.752132701421801,5.903585657370518
75,6.4,5.744958371877891,5.905189620758483
82,4.5,5.643570057581575,5.8765625
94,6.2,5.777351916376307,5.8313725490196076
97,6.5,5.8277310924369745,5.90802775024777
95,6.9,6.186139202855443,6.00873440285205
99,7.9,5.849673811742777,5.909163346613546
107,6.8,6.48299711815562,5.957085020242915
85,6.0,5.807568954457986,5.909375
85,6.4,5.558992805755396,6.029967426710098
103,3.9,5.459851301115242,5.731603336422614
104,5.7,5.683822138126774,5.896735905044511
115,5.2,5.615208825847125,5.871785028790788
100,5.6,5.5898550724637674,5.919494584837545
92,5.6,5.654734537493159,5.9
140,4.7,5.586131386861314,5.878967867575462
98,5.6,5.663856960408685,5.8876591576885415
60,6.8,5.806349206349206,5.924731182795699
89,3.6,4.62647209421403,5.396958174904943
120,6.9,5.771266540642722,5.9019801980198014
110,3.0,5.555639097744361,5.83846908734053
166,4.6,5.671875,5.8895729890764645
116,6.3,5.773222124670764,5.896850393700788
98,6.0,5.707692307692308,5.899403578528828
104,6.8,5.753030303030304,5.9412897016361885
90,6.1,5.713432835820896,5.904305283757338
96,5.3,5.673722627737226,5.907157057654076
101,4.5,5.609302325581395,5.854198473282444
96,6.0,5.947943779281624,6.031880108991825
90,6.1,5.7480220791168355,5.876900296150049
80,5.7,5.68572806171649,5.887631831255994
139,6.6,6.407156631669166,6.1906567366283
110,4.3,5.4583892617449665,5.782867783985103
93,4.3,5.5769944341372915,5.8707753479125255
85,4.5,5.5453744493392065,5.882703777335984
120,7.4,6.427589967284623,5.909756097560975
119,5.3,5.64945054945055,5.895214356929213
127,6.3,5.7594594594594595,5.9083003952569175
90,5.6,5.704852521408183,5.881094527363184
94,6.0,5.758994032395567,5.894559841740851
134,6.0,5.706103286384977,5.894477317554242
105,3.9,5.19974293059126,5.871968190854871
102,6.0,5.735815147625161,5.9242647058823525
100,5.5,5.67914691943128,5.902970297029703
138,5.4,5.6484320557491285,5.902970297029703
135,7.3,5.857664233576642,5.968354430379747
103,2.7,5.107136997538967,5.82573673870334
72,5.0,5.668992248062016,5.851203079884504
128,7.6,5.799630655586334,6.078737233054782
104,6.8,5.736276391554703,5.935679845708775
86,6.6,5.9006993006993005,5.909342230695901
148,6.9,5.727480916030535,5.896031746031746
87,6.5,6.279227053140096,6.2306068601583116
105,6.7,6.02041105598866,5.953339604891816
104,5.0,5.611541929666367,5.892215568862275
90,7.8,5.984734133790738,5.992351816443595
93,6.8,5.881669394435352,5.950943396226416
77,3.0,5.573879885605338,5.559641255605381
120,5.6,5.699999999999999,5.891089108910891
109,4.3,5.616430594900851,5.876470588235294
124,6.3,5.891896144767899,5.809433962264151
103,6.7,5.747619047619048,5.904174950298211
74,6.2,5.7601529311809685,5.9192307692307695
96,6.1,5.745040946314831,5.9
107,5.6,5.6759398496240605,5.901671583087513
99,5.9,5.719484702093398,5.897619047619048
84,4.3,5.53992673992674,5.851769087523278
116,5.6,5.54552697473253,5.794174757281553
140,7.4,5.8853637160385635,5.951710654936462
99,5.1,5.6739336492891,5.880158730158731
86,6.0,5.871699448139239,6.139927913496195
135,6.2,5.7157540826128725,5.893756194251735
116,5.1,5.664963503649635,5.891772771792361
119,6.9,6.100838825644098,6.069072164948453
95,6.8,5.8125984251968505,5.901197604790418
95,6.7,5.875655430711611,6.162536873156342
98,5.1,5.6420866489832004,5.743170320404722
98,5.7,5.700000000000001,5.848257968865827
99,4.9,5.455857898715042,5.895647873392681
106,4.2,5.322435897435898,5.85546875
55,6.7,6.373470928769192,6.377158999192897
138,3.8,5.186988847583643,5.874509803921568
106,6.4,5.825758818703856,5.910516066212269
91,4.0,5.573296500920811,5.872093023255815
90,5.5,5.680272108843538,5.910785241248818
111,6.4,5.961128526645769,5.937465309898243
120,5.4,5.658856235107228,5.863380281690141
120,8.6,5.980309544282029,6.018631178707225
125,6.2,5.728301886792453,5.898911968348171
146,7.2,6.5650851241976005,6.2857142857142865
100,6.1,5.708612440191388,5.8999999999999995
92,6.7,5.82135231316726,5.894406280667321
122,6.8,5.733967649857279,5.907458292443573
99,6.8,5.974174174174174,5.959944495837188
82,2.1,5.433640552995391,5.898203592814371
90,5.0,5.644019138755981,5.892122958693564
72,1.6,5.551207729468598,5.803323558162268
107,5.8,5.679744816586922,5.905555555555556
97,6.0,5.840863394441159,5.984393063583815
94,4.8,5.638967136150235,5.878431372549019
114,5.5,5.67905102954342,5.8999999999999995
117,6.8,5.851247920133112,5.903290129611167
93,6.3,5.795154185022026,5.905351833498514
76,3.4,5.50950605778192,5.816587677725119
160,8.0,5.816666666666667,6.046431881371641
94,5.3,5.676293508936971,5.897308075772682
105,4.6,5.6241379310344835,5.8816955684007715
89,6.3,5.740610961365678,5.950359712230216
90,3.8,5.617794970986461,5.842281879194632
90,4.0,5.5814675446848545,5.894211576846307
116,5.5,5.648128807658834,5.8902949571836345
91,6.3,5.770815450643777,5.902723735408561
92,6.8,5.78675799086758,5.927237354085603
100,6.6,5.7402450518378885,5.930067895247333
90,5.9,5.753969669937556,5.889552238805971
129,7.1,6.0590749824807295,5.982454458293385
106,7.3,5.954337152209493,5.915913555992142
117,5.4,5.673482726423903,5.8970178926441355
98,6.5,5.594052044609666,5.8906577693041
108,5.0,5.615463917525773,5.892430278884462
127,8.5,6.438314785373609,6.026032660902978
90,5.3,5.639753737906773,5.890335305719922
95,5.8,5.706890130353818,5.885714285714286
95,5.3,5.6474452554744525,5.889390962671906
110,5.5,5.644444444444444,5.899004975124378
68,6.8,5.880458793542905,5.906013579049467
96,7.2,5.878359511343804,5.911904761904762
94,5.9,5.721706864564007,5.891389432485323
105,6.6,5.93920704845815,5.893542074363992
105,7.5,5.9126859142607175,5.920533070088845
87,4.9,5.584230055658627,5.877264325323475
102,6.3,5.794097807757167,5.895503421309873
91,6.4,6.089533093894305,6.003664921465969
143,7.5,6.660819554277498,6.284228416043508
96,5.0,5.636648250460405,5.8976284584980245
103,6.3,5.981089168162777,5.842507068803017
100,5.6,5.65706940874036,5.877832512315272
85,3.3,5.618446601941748,5.847286821705427
104,8.1,5.6759167492566895,5.8972111553784865
108,7.9,5.741020608439647,5.926984126984127
160,7.7,5.733716475095786,5.911817279046674
145,7.3,6.560825325042397,6.2387543252595155
126,6.3,6.053113983548767,6.006949806949807
75,7.1,6.028400597907325,5.904950495049505
128,7.5,5.819888991674375,5.912598425196851
139,7.8,5.79624060150376,5.962745098039216
96,6.9,5.809523809523809,5.898203592814371
97,8.2,6.626018396846256,5.920149253731344
100,4.4,5.609848484848485,5.8526570048309186
102,7.1,6.485492227979274,6.111764705882353
80,5.8,5.680636108512629,5.888334995014955
82,5.9,5.699999999999999,5.896207584830339
92,5.8,5.731336405529953,5.84609375
99,6.6,6.00554821664465,5.949035812672177
80,5.3,5.67124773960217,5.900299102691925
128,5.0,5.68169556840077,5.900990099009901
112,6.0,5.723321554770318,5.9129158512720155
92,4.6,5.603703703703704,5.832075471698113
93,5.9,5.712206572769953,5.895503421309873
103,6.4,5.708675799086757,5.933819241982508
115,8.4,5.916697936210132,6.000767754318619
109,5.1,5.641908325537886,5.898205383848455
75,4.8,5.651879699248121,5.879489695780177
89,5.5,5.6381234150464925,5.890697674418605
93,3.5,5.592263610315187,5.863414634146341
48,6.2,5.7437956204379566,5.8880316518298725
147,5.4,5.666636113657195,5.887084148727984
135,6.5,5.752772808586762,5.928919182083739
90,6.5,5.74953095684803,5.8730158730158735
116,6.7,6.582879643896593,6.736561640938888
93,6.7,5.887652315190902,5.9
124,7.4,5.875244879786287,5.954106280193237
131,6.9,5.708993157380254,5.905383848454637
66,5.3,5.676293508936971,5.902392821535394
106,2.2,4.623822714681441,5.854940711462451
152,8.0,6.8658362989323845,6.2726606997559
78,6.0,5.6840909090909095,5.9243902439024385
89,6.4,5.742723004694835,5.9180407371484005
136,5.9,5.692592592592592,5.904305283757338
115,3.2,5.551834430856068,5.895228628230617
143,6.3,5.870200573065903,5.922997172478794
98,3.9,5.476182136602453,5.802656546489564
130,7.9,7.78407256841211,7.957760077238716
101,6.2,5.751569506726458,5.9
68,5.6,5.657276995305164,5.878071833648393
152,6.5,5.873531714956931,5.902385685884692
114,5.6,5.574251497005988,5.84516129032258
157,8.5,7.226100506427736,6.635644937586685
85,5.6,5.68001800180018,5.898522167487685
78,6.0,5.815469146238377,6.039413680781759
104,6.2,5.730516431924882,5.887622789783891
138,7.4,6.272679045092838,6.033879781420765
112,6.4,6.058036150464094,5.914529914529915
101,6.0,5.874651457541192,5.965905216501875
87,5.4,5.658293838862559,5.9
130,5.0,5.658856235107228,5.901477832512316
82,6.1,5.746954986760812,5.896432111000991
121,6.8,5.7622641509433965,5.900695134061569
109,6.4,5.97032967032967,5.9479204339963845
146,4.7,5.6380952380952385,5.891159135559922
90,6.2,5.800319744204637,5.89452736318408
105,5.5,5.433168316831683,5.9
134,6.9,5.825874125874126,5.943930635838151
171,7.2,6.496231493943473,6.339061509194674
96,6.5,5.722299306243806,5.8902195608782435
77,5.3,5.661244019138756,5.887128712871287
91,6.0,5.76507439310885,5.903475670307845
155,5.8,5.666251039068994,5.905749293119699
142,4.9,5.624931255728689,5.889863547758285
136,6.6,5.723355576739752,5.9017892644135195
85,5.7,5.653982300884956,5.917184643510056
78,5.7,5.706976744186046,5.8820512820512825
81,6.2,5.9644842204427695,5.9996996996997
134,4.9,5.636431226765799,5.8648596321394
104,5.7,5.763911945146157,5.754609929078014
100,7.0,5.787108655616943,5.898101898101899
95,6.0,5.713432835820896,5.915204678362573
82,3.7,5.349869451697129,5.786311787072244
100,6.6,5.7680695333943275,5.908366533864542
105,6.7,5.887652315190902,5.899304865938431
88,5.5,5.635849056603774,5.896339113680154
85,6.4,5.845454545454546,5.918604651162791
99,5.9,5.750980392156862,5.9
102,7.1,5.810242085661081,5.919211822660099
90,6.4,5.765831244778613,5.9346007604562745
83,3.2,5.431645569620254,5.740816326530612
100,4.3,5.582854494902688,5.877358490566038
97,4.4,4.620285794340152,5.3864988558352405
93,5.3,5.508550573514077,5.859701492537313
106,6.4,5.7794326241134755,5.906930693069307
146,7.7,5.782579403272377,5.922986247544205
134,6.2,5.740298507462687,5.89431704885344
131,6.8,6.079633867276888,6.071563236449332
133,5.6,5.557566001287831,5.867141585040072
128,6.2,5.8541565386485175,5.971862182116489
173,7.1,6.550634802091112,6.602313810556761
128,6.4,5.81338199513382,5.916441005802708
138,5.5,5.690294957183635,5.904382470119522
79,3.0,5.464102564102564,5.77383444338725
134,4.6,5.60090991810737,5.8912621359223305
87,3.8,5.574414245548266,5.836647173489279
116,6.5,5.825758818703856,5.926771653543307
115,6.7,6.050681198910081,5.96247723132969
82,5.2,5.6692599620493365,5.8776379477250735
113,6.9,5.8594875900720576,5.936276391554703
99,7.2,6.500684931506849,5.98217122683142
96,6.5,5.803139013452915,5.904305283757338
85,4.6,5.598472596585804,5.899601593625498
83,5.6,5.572215843857634,5.871428571428572
78,4.9,5.359114139693356,5.681447963800905
115,5.2,5.657038391224863,5.891089108910891
90,5.3,5.580878316559927,5.855662188099808
92,5.9,5.7,6.091991679667187
106,6.0,5.7772241992882565,5.846783625730994
88,6.2,5.792169657422512,5.90234375
87,6.1,5.9987854251012145,6.026847110460864
106,6.9,6.120961204400695,6.050624479600333
107,8.0,6.810882016036656,6.007852412488174
73,5.9,5.601536983669549,5.967164179104477
81,5.3,5.7,5.878592666005947
84,2.3,5.538594802694899,5.846798029556651
102,6.2,5.71042654028436,5.902970297029703
85,6.5,5.576625172890733,6.03593875906527
93,3.4,5.498507462686567,5.84187866927593
125,6.1,5.6692599620493365,5.854901960784313
121,9.8,7.022160664819944,5.843534057255677
123,7.0,5.60952380952381,5.886138613861386
120,6.3,5.749338374291115,5.897614314115309
107,8.1,6.404418762746431,6.083039851714551
101,6.1,5.699999999999999,6.06300072833212
98,4.9,5.484931506849315,5.888298918387414
133,6.6,5.716908212560386,5.8999999999999995
110,4.9,5.548298217179903,5.856937799043063
85,5.5,5.657959961868446,5.888177339901478
141,4.7,5.557861635220125,5.87719298245614
133,6.4,5.735863377609109,5.927053140096619
85,3.0,5.490194264569843,5.825806451612904
93,3.9,5.479929266136163,5.848289345063539
110,6.2,5.742961608775137,5.899201596806387
137,7.5,5.88619768477293,5.979545454545455
103,7.0,5.846029035012809,6.069771528998243
82,5.8,5.758757062146893,5.90966469428008
95,3.8,5.1798111837327525,5.872386587771204
94,6.1,5.7579133510168,5.8920792079207915
106,6.9,6.054742547425474,6.0983606557377055
103,5.8,5.7,5.8920398009950254
96,6.7,5.8967871485943775,5.9222222222222225
92,5.3,5.659981600735971,5.899403578528828
76,6.3,5.754545454545454,5.911549851924976
104,6.0,5.786172487526729,5.907834101382488
102,4.0,5.325178147268408,5.797497683039852
97,8.8,5.873394495412844,5.9920696324951646
86,3.1,5.274490627546862,5.85986124876115
145,6.0,5.681900081900082,5.964218455743879
132,7.4,6.176109215017066,5.99281045751634
90,5.8,5.614206128133705,5.942710120068611
77,3.1,5.502621722846442,5.797495183044317
97,6.8,5.862642169728784,5.8857284440039646
109,5.8,5.110914843132086,6.046524064171123
87,5.1,5.655429650613787,5.866666666666667
74,6.0,5.7413957176843775,5.906686332350049
75,1.3,5.078357570573139,5.8707753479125255
80,5.8,5.700000000000001,5.937421777221527
90,4.7,5.595255147717099,5.899403578528828
100,6.2,5.74726631393298,5.90544015825915
90,3.6,5.375456053067994,5.87914597815293
95,5.6,5.690579710144928,5.889264413518887
105,6.5,5.825463743676222,5.8928642220019825
89,5.6,5.60498687664042,5.857728706624606
64,5.3,5.647826086956521,5.870873786407767
80,3.9,5.586754966887417,5.843570057581574
88,4.2,5.410653753026635,5.848249027237354
120,6.4,6.0022933965994465,5.877099236641222
87,4.0,5.64291224686596,5.842512077294686
102,6.6,5.807048458149779,5.915738025415445
100,4.9,5.6578544061302685,5.8805500982318275
104,5.7,5.6892147587511825,5.89407114624506
96,5.2,5.620381613183001,5.899201596806387
78,6.2,5.724714828897339,5.898406374501993
81,5.6,5.669779286926995,5.885356454720617
67,1.9,5.510898661567877,5.845098039215686
92,5.0,5.629496402877697,5.893532338308458
92,6.1,5.736032757051865,5.888118811881188
125,5.6,5.635294117647059,5.847619047619048
121,7.7,5.80188679245283,5.922529644268775
102,6.5,5.830894308943089,5.89950248756219
89,5.0,5.635288552507096,5.896207584830339
808,7.7,6.0680190930787585,5.967335243553009
81,6.4,5.740820130475303,5.908183632734531
101,5.8,5.7,5.895617529880478
116,6.2,6.07074317968015,5.432618025751073
120,7.1,6.03104872006606,5.923671497584541
105,6.2,5.955370476737507,5.914634146341463
124,6.9,5.936283185840708,5.935559736594544
53,6.3,5.703938520653218,5.913902681231381
103,4.8,5.635970561177553,5.862698412698413
143,8.2,7.522808870116156,7.299417758369724
107,6.2,5.721445404556167,5.925837320574163
155,7.3,6.478499278499278,6.066666666666666
155,3.1,5.307925801011804,5.751423149905123
86,4.6,5.621658986175115,5.875318315377082
105,5.6,5.7,5.91028403525955
227,8.6,5.982608695652174,5.970817120622568
103,6.2,5.912973593570609,5.959471365638767
96,4.4,5.253578463558766,5.891080277502478
90,6.0,5.739639639639639,5.9270611057226
95,6.7,5.823090586145648,5.868451801363194
93,4.5,5.618181818181818,5.886878727634195
106,7.5,5.7687022900763365,6.00114722753346
86,6.1,5.686915887850467,5.9838028169014095
88,5.8,5.620846362309777,5.9
122,5.2,5.57037037037037,5.884966052376335
115,6.8,6.073333333333333,6.117758369723436
90,6.3,5.799679743795036,5.891715976331362
101,7.2,6.696644295302014,6.122106943335994
100,1.8,5.54985563041386,5.717826501429934
88,6.1,5.732620320855615,5.898406374501993
93,7.1,5.854708520179373,5.902566633761106
97,6.4,6.0389048991354475,5.919887955182073
106,7.2,5.852228163992869,5.915163528245788
83,6.0,5.727767695099819,5.877151335311574
126,7.6,7.4135488209019735,7.245425616547336
89,5.9,5.860929869115061,6.012739965095985
105,7.0,6.349288664525012,6.0537925021796
90,6.6,5.891634980988593,5.906576402321083
100,5.8,5.608450704225352,5.928752260397831
101,6.2,6.054014598540147,6.007578558225509
101,5.7,5.7,5.8858267716535435
139,6.8,5.833390119250426,5.90392156862745
128,5.4,5.682576383154418,5.854016620498616
85,6.9,5.811680143755615,5.905367793240557
114,6.4,5.833333333333333,5.912030075187971
87,5.7,5.686046511627906,5.908946322067595
122,2.5,5.525309229305424,5.765329512893984
93,6.2,5.754545454545454,5.9
127,4.5,5.6159695817490505,5.895256916996048
97,5.9,5.7,5.903290129611167
135,5.5,5.680589914367269,5.902371541501977
83,7.2,6.145888966971189,5.974296435272045
105,6.1,5.766718506998445,5.89469696969697
91,5.4,5.683194675540766,5.882178217821782
105,6.7,5.7840435176790574,5.909486166007905
91,4.6,5.012603150787697,5.623787528868361
113,7.1,5.775351452671041,5.907920792079207
87,5.3,5.351092093498531,5.604004160166406
87,4.4,5.555868971792538,5.805797101449277
99,7.1,6.368932038834951,6.151383399209487
73,5.2,5.6761904761904765,5.882677165354331
81,3.7,5.578551000953289,5.900199600798403
80,6.5,5.778082191780822,5.885855588526213
96,6.7,5.95980754996299,5.894931773879143
85,5.9,5.730215827338129,5.899304865938431
93,7.6,5.687064676616916,5.9365949119373775
134,6.7,6.04954128440367,5.955535390199636
86,4.8,5.396421471172962,5.835288552507096
99,6.1,5.714643188137164,5.918684461391802
165,3.4,5.325850340136054,5.745907808090311
99,6.5,5.7377483443708615,5.90276134122288
133,7.1,5.8351228389444945,5.910671936758894
80,3.9,5.684313725490195,5.7621973929236505
144,4.9,5.624214417744917,5.889655172413794
122,6.8,5.71795606494747,5.921760633036598
115,6.9,5.960916442048518,5.984344766930519
107,6.6,5.722807017543859,5.897914597815293
105,6.8,5.716781157998038,5.904113614103821
98,4.9,5.588730025231287,5.9
119,7.3,6.08234398782344,5.909448818897638
48,8.4,5.946428571428571,6.014503816793893
84,4.7,5.665034280117532,5.87438330170778
123,6.3,5.755712936732767,5.894422310756973
95,4.2,4.912589073634205,5.354198473282443
85,4.8,5.631894934333959,5.878269419862341
109,7.2,6.016347569955817,5.9906976744186045
134,6.3,5.855650580329872,5.889605734767025
144,7.5,5.887664041994751,5.9403100775193804
95,4.7,5.597280145058931,5.868503937007874
110,7.8,6.426114649681528,5.978195488721806
92,7.7,5.76247582205029,5.970955165692008
91,5.9,5.7087591240875915,5.897619047619048
92,5.2,5.680373831775701,5.8820512820512825
95,5.2,5.657894736842106,5.885436893203884
101,4.2,5.537070524412297,5.898101898101899
111,7.2,6.209245742092458,6.228024502297091
131,6.7,5.870664505672609,5.967772511848342
103,6.9,5.842645778938207,5.94314096499527
100,6.9,5.724736337488016,5.9019801980198014
88,7.4,5.771726755218216,5.912524850894632
101,8.0,5.780539499036609,5.903585657370518
110,6.4,5.780530973451327,5.893532338308458
130,8.3,7.776439790575917,6.087878787878789
100,4.0,5.61992337164751,5.886454183266933
83,6.9,5.739385206532181,5.9
91,5.5,5.583936235438381,5.887719298245614
148,6.6,5.686915887850467,5.8970873786407765
118,5.0,5.58789323164919,5.890188305252726
100,5.9,5.740986717267552,5.8920634920634924
117,8.5,6.034188034188034,6.020574162679426
85,6.5,5.782511210762332,5.90703125
90,5.6,5.71652754590985,5.876338851022395
105,5.2,5.673460537727667,5.81284046692607
110,5.6,5.739228295819936,5.702109300095878
90,6.2,5.728178694158075,6.008115419296664
96,5.0,5.026187484292535,5.363489499192246
90,4.6,5.28922305764411,5.403249630723782
100,5.0,5.5644527595884,5.83100848256362
101,6.1,5.716490891658678,5.897614314115309
120,6.8,5.797472924187726,5.905561072492552
165,4.5,5.44228187919463,5.840681173131505
77,4.1,5.611218568665377,5.8902195608782435
117,5.9,5.7,6.002391410444119
87,6.9,5.854982817869415,5.913861386138613
85,6.5,5.786503067484663,5.912918660287082
99,3.3,5.633333333333333,5.854750244857983
105,5.5,5.678864353312303,5.846131805157594
95,3.0,4.507688142934488,5.84088669950739
85,5.5,5.662697022767076,5.890476190476191
77,6.8,5.778644382544104,5.904382470119522
119,7.0,5.853500897666069,5.90828402366864
89,6.1,5.756513589503281,5.8573122529644275
110,5.8,5.7,5.822654268808115
106,6.1,5.924868651488616,5.765800865800866
93,5.3,5.684931506849314,5.864573110893033
86,4.7,5.6128913443830575,5.844860710854947
99,5.9,5.655662188099808,5.937037037037038
90,5.5,5.66857688634193,5.9085923217550285
78,5.3,5.382481751824818,5.86366612111293
89,5.9,5.716007359705612,5.897219463753724
126,5.6,5.6943634596695825,5.9
115,6.9,5.796350364963503,5.8970178926441355
115,6.9,5.770465337132004,5.902970297029703
90,4.9,5.596760443307757,5.808265213442326
100,6.9,5.739543726235742,5.854907677356658
123,7.0,5.756356736242885,5.914229249011858
